,dataset,features version,pipeline,pca_n_componenets,name,adjusted_r2,r2,mae,mape,time,params
21,haplotype_caller,split inputs and args - PCA,single step,8,KNeighborsRegressor(),0.384530860754843,0.38720826864715474,6215.700460176237,12.547367447484447,0.038881900007254444,"{'n_neighbors': 25, 'weights': 'distance'}"
22,haplotype_caller,split inputs and args - PCA,single step,8,DecisionTreeRegressor(random_state=5),0.3720878643273874,0.37481940162231997,6197.478366261373,12.402167300530367,0.00022170000011101365,"{'criterion': 'mse', 'max_depth': 5}"
23,haplotype_caller,split inputs and args - PCA,single step,8,MLPRegressor(random_state=5),0.33971106612109536,0.3425834486502042,6516.746464316682,13.229141440861913,0.00343290000455454,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
0,haplotype_caller,split inputs and args - reduced,single step,,KNeighborsRegressor(),0.40785000018847384,0.4133239262334961,6129.3642990993285,12.34039092105658,0.3093888000003062,"{'n_neighbors': 20, 'weights': 'distance'}"
1,haplotype_caller,split inputs and args - reduced,single step,,DecisionTreeRegressor(random_state=5),0.794580722442151,0.7964796499671556,2571.4592756422326,4.950210188825796,0.001373599996441044,"{'criterion': 'mse', 'max_depth': 10}"
2,haplotype_caller,split inputs and args - reduced,single step,,MLPRegressor(random_state=5),0.392278614460027,0.3978964847994395,6130.46277649062,12.221915970479289,0.005115399995702319,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
0,haplotype_caller,"split inputs and args - reduced, PCA",single step,1,KNeighborsRegressor(),0.28296118246304736,0.2833510893785106,6815.066565217391,13.770095337403868,0.006953599993721582,"{'n_neighbors': 25, 'weights': 'uniform'}"
1,haplotype_caller,"split inputs and args - reduced, PCA",single step,1,DecisionTreeRegressor(random_state=5),0.29930489447318975,0.299685914106429,6719.236647062526,13.614459828660596,0.00015800000983290374,"{'criterion': 'mse', 'max_depth': 5}"
2,haplotype_caller,"split inputs and args - reduced, PCA",single step,1,MLPRegressor(random_state=5),0.2303446620366153,0.23076318043681288,7208.803492983054,14.871697677546022,0.0025114000018220395,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
3,haplotype_caller,"split inputs and args - reduced, PCA",single step,2,KNeighborsRegressor(),0.3622804549475277,0.3629740052956001,6289.556500000001,12.531218941563349,0.010552399995503947,"{'n_neighbors': 25, 'weights': 'uniform'}"
4,haplotype_caller,"split inputs and args - reduced, PCA",single step,2,DecisionTreeRegressor(random_state=5),0.35185189546168383,0.35255678736439,6346.422226252638,12.75563526295817,0.00015789999451953918,"{'criterion': 'mse', 'max_depth': 5}"
5,haplotype_caller,"split inputs and args - reduced, PCA",single step,2,MLPRegressor(random_state=5),0.26203025790722867,0.2628328351145074,6902.900639347153,14.085347000146689,0.0033584000047994778,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
